date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:21:32	2465/2465	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:21:32%20GMT	http://www.wingvillage.org.uk/taxonomy/term/31/0/feed	www.wingvillage.org.uk/taxonomy/term/31/0/feedhtml.html	(from http://www.wingvillage.org.uk/news)
12:21:33	10947/10947	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:32%20GMT	http://www.wingvillage.org.uk/taxonomy/term/31?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/313258.html	(from http://www.wingvillage.org.uk/news)
12:21:33	2467/2467	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:21:32%20GMT	http://www.wingvillage.org.uk/taxonomy/term/30/0/feed	www.wingvillage.org.uk/taxonomy/term/30/0/feedhtml.html	(from http://www.wingvillage.org.uk/news)
12:21:33	10955/10955	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:33%20GMT	http://www.wingvillage.org.uk/taxonomy/term/30?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/303258.html	(from http://www.wingvillage.org.uk/news)
12:21:35	9783/9783	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:33%20GMT	http://www.wingvillage.org.uk/node/180?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1803258.html	(from http://www.wingvillage.org.uk/news)
12:21:35	1116/1116	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:21:35%20GMT	http://www.wingvillage.org.uk/taxonomy/term/28/0/feed	www.wingvillage.org.uk/taxonomy/term/28/0/feedhtml.html	(from http://www.wingvillage.org.uk/news)
12:21:36	10163/10163	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:35%20GMT	http://www.wingvillage.org.uk/taxonomy/term/28?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/283258.html	(from http://www.wingvillage.org.uk/news)
12:21:37	13509/13509	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:36%20GMT	http://www.wingvillage.org.uk/taxonomy/term/9?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/93258.html	(from http://www.wingvillage.org.uk/news)
12:21:37	5071/5071	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:21:36%20GMT	http://www.wingvillage.org.uk/taxonomy/term/9/0/feed	www.wingvillage.org.uk/taxonomy/term/9/0/feedhtml.html	(from http://www.wingvillage.org.uk/news)
12:21:37	9599/9599	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:36%20GMT	http://www.wingvillage.org.uk/node/179?page=1	www.wingvillage.org.uk/node/1792679.html	(from http://www.wingvillage.org.uk/news)
12:21:37	916/916	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:21:37%20GMT	http://www.wingvillage.org.uk/taxonomy/term/27/0/feed	www.wingvillage.org.uk/taxonomy/term/27/0/feedhtml.html	(from http://www.wingvillage.org.uk/news)
12:21:37	134924/134924	---M--	200	added ('OK')	application/pdf	etag:%22bc828e-20f0c-4672f1c042480%22	http://www.wingvillage.org.uk/sites/default/files/localwalks/Walk1_linear_burcott_linslade.pdf	www.wingvillage.org.uk/sites/default/files/localwalks/Walk1_linear_burcott_linslade.pdf	(from http://www.wingvillage.org.uk/thevillage/localwalks)
12:21:40	9925/9925	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:38%20GMT	http://www.wingvillage.org.uk/taxonomy/term/27?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/273258.html	(from http://www.wingvillage.org.uk/news)
12:21:40	913/913	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:21:40%20GMT	http://www.wingvillage.org.uk/taxonomy/term/26/0/feed	www.wingvillage.org.uk/taxonomy/term/26/0/feedhtml.html	(from http://www.wingvillage.org.uk/news)
12:21:40	9913/9913	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:40%20GMT	http://www.wingvillage.org.uk/taxonomy/term/26?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/263258.html	(from http://www.wingvillage.org.uk/news)
12:21:41	19143/19143	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:40%20GMT	http://www.wingvillage.org.uk/node/176?page=1	www.wingvillage.org.uk/node/1762679.html	(from http://www.wingvillage.org.uk/news)
12:21:42	8561/8561	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:21:41%20GMT	http://www.wingvillage.org.uk/taxonomy/term/23/0/feed	www.wingvillage.org.uk/taxonomy/term/23/0/feedhtml.html	(from http://www.wingvillage.org.uk/news)
12:21:42	12808/12808	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:41%20GMT	http://www.wingvillage.org.uk/taxonomy/term/23?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/233258.html	(from http://www.wingvillage.org.uk/news)
12:21:43	16173/16173	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:42%20GMT	http://www.wingvillage.org.uk/node/174?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1743258.html	(from http://www.wingvillage.org.uk/news)
12:21:43	1041/1041	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:21:42%20GMT	http://www.wingvillage.org.uk/taxonomy/term/25/0/feed	www.wingvillage.org.uk/taxonomy/term/25/0/feedhtml.html	(from http://www.wingvillage.org.uk/news)
12:21:43	10016/10016	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:43%20GMT	http://www.wingvillage.org.uk/taxonomy/term/25?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/253258.html	(from http://www.wingvillage.org.uk/news)
12:21:44	17488/17488	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:43%20GMT	http://www.wingvillage.org.uk/node/173?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1733258.html	(from http://www.wingvillage.org.uk/news)
12:21:44	2398/2398	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2002%20Feb%202014%2012:21:44%20GMT	http://www.wingvillage.org.uk/taxonomy/term/24/0/feed	www.wingvillage.org.uk/taxonomy/term/24/0/feedhtml.html	(from http://www.wingvillage.org.uk/news)
12:21:44	10565/10565	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:44%20GMT	http://www.wingvillage.org.uk/taxonomy/term/24?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/taxonomy/term/243258.html	(from http://www.wingvillage.org.uk/news)
12:21:45	17344/17344	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:44%20GMT	http://www.wingvillage.org.uk/node/166?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1663258.html	(from http://www.wingvillage.org.uk/news)
12:21:46	17266/17266	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:44%20GMT	http://www.wingvillage.org.uk/node/164?page=1	www.wingvillage.org.uk/node/1642679.html	(from http://www.wingvillage.org.uk/news)
12:21:46	16296/16296	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:45%20GMT	http://www.wingvillage.org.uk/node/163?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1633258.html	(from http://www.wingvillage.org.uk/news)
12:21:47	13109/13109	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:46%20GMT	http://www.wingvillage.org.uk/taxonomy/term/5	www.wingvillage.org.uk/taxonomy/term/5.html	(from http://www.wingvillage.org.uk/news)
12:21:47	23662/23662	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:46%20GMT	http://www.wingvillage.org.uk/taxonomy/term/3	www.wingvillage.org.uk/taxonomy/term/3.html	(from http://www.wingvillage.org.uk/news)
12:21:49	13246/13246	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:48%20GMT	http://www.wingvillage.org.uk/taxonomy/term/20	www.wingvillage.org.uk/taxonomy/term/20.html	(from http://www.wingvillage.org.uk/news)
12:21:49	11987/11987	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:48%20GMT	http://www.wingvillage.org.uk/taxonomy/term/22	www.wingvillage.org.uk/taxonomy/term/22.html	(from http://www.wingvillage.org.uk/news)
12:21:52	11970/11970	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:51%20GMT	http://www.wingvillage.org.uk/taxonomy/term/21	www.wingvillage.org.uk/taxonomy/term/21.html	(from http://www.wingvillage.org.uk/news)
12:21:53	6685/6685	---MC-	403	error ('Forbidden')	text/html	date:Sun,%2002%20Feb%202014%2012:21:52%20GMT	http://www.wingvillage.org.uk/playarea	www.wingvillage.org.uk/playarea.f1.delayed	(from http://www.wingvillage.org.uk/news)
12:21:53	12754/12754	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:51%20GMT	http://www.wingvillage.org.uk/taxonomy/term/14	www.wingvillage.org.uk/taxonomy/term/14.html	(from http://www.wingvillage.org.uk/news)
12:21:55	37355/37355	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:53%20GMT	http://www.wingvillage.org.uk/news?%24Version=1&%24Path=/	www.wingvillage.org.uk/news99b5.html	(from http://www.wingvillage.org.uk/news)
12:21:55	14118/14118	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:53%20GMT	http://www.wingvillage.org.uk/archive/200901	www.wingvillage.org.uk/archive/200901.html	(from http://www.wingvillage.org.uk/news)
12:21:55	7691/7691	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:55%20GMT	http://www.wingvillage.org.uk/archive/200812	www.wingvillage.org.uk/archive/200812.html	(from http://www.wingvillage.org.uk/news)
12:21:56	8558/8558	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:55%20GMT	http://www.wingvillage.org.uk/archive/200811	www.wingvillage.org.uk/archive/200811.html	(from http://www.wingvillage.org.uk/news)
12:21:57	17337/17337	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:56%20GMT	http://www.wingvillage.org.uk/taxonomy/term/4	www.wingvillage.org.uk/taxonomy/term/4.html	(from http://www.wingvillage.org.uk/news)
12:21:57	11620/11620	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:57%20GMT	http://www.wingvillage.org.uk/taxonomy/term/19	www.wingvillage.org.uk/taxonomy/term/19.html	(from http://www.wingvillage.org.uk/news)
12:21:58	11200/11200	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:57%20GMT	http://www.wingvillage.org.uk/node/142	www.wingvillage.org.uk/node/142.html	(from http://www.wingvillage.org.uk/news)
12:21:58	11368/11368	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:57%20GMT	http://www.wingvillage.org.uk/taxonomy/term/18	www.wingvillage.org.uk/taxonomy/term/18.html	(from http://www.wingvillage.org.uk/news)
12:21:59	13196/13196	---MC-	200	added ('OK')	text/html	etag:%22108b1b38ab5143d75f1a00d2974bc81b%22	http://www.wingvillage.org.uk/taxonomy/term/13	www.wingvillage.org.uk/taxonomy/term/13.html	(from http://www.wingvillage.org.uk/news)
12:22:00	11663/11663	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:21:58%20GMT	http://www.wingvillage.org.uk/node/138	www.wingvillage.org.uk/node/138.html	(from http://www.wingvillage.org.uk/news)
12:22:00	11635/11635	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:00%20GMT	http://www.wingvillage.org.uk/taxonomy/term/17	www.wingvillage.org.uk/taxonomy/term/17.html	(from http://www.wingvillage.org.uk/news)
12:22:01	12098/12098	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:00%20GMT	http://www.wingvillage.org.uk/taxonomy/term/16	www.wingvillage.org.uk/taxonomy/term/16.html	(from http://www.wingvillage.org.uk/news)
12:22:02	12108/12108	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:00%20GMT	http://www.wingvillage.org.uk/taxonomy/term/15	www.wingvillage.org.uk/taxonomy/term/15.html	(from http://www.wingvillage.org.uk/news)
12:22:02	11298/11298	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:01%20GMT	http://www.wingvillage.org.uk/node/135	www.wingvillage.org.uk/node/135.html	(from http://www.wingvillage.org.uk/news)
12:22:03	12623/12623	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:02%20GMT	http://www.wingvillage.org.uk/node/132	www.wingvillage.org.uk/node/132.html	(from http://www.wingvillage.org.uk/news)
12:22:03	6715/6715	---MC-	403	error ('Forbidden')	text/html	date:Sun,%2002%20Feb%202014%2012:22:02%20GMT	http://www.wingvillage.org.uk/parishcouncil/jgmc	www.wingvillage.org.uk/parishcouncil/jgmc.101.delayed	(from http://www.wingvillage.org.uk/news)
12:22:04	16588/16588	---MC-	200	added ('OK')	text/html	etag:%221cffe30ce9e0e573ec9416c1bf216469%22	http://www.wingvillage.org.uk/taxonomy/term/7	www.wingvillage.org.uk/taxonomy/term/7.html	(from http://www.wingvillage.org.uk/news)
12:22:05	12527/12527	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:03%20GMT	http://www.wingvillage.org.uk/node/126	www.wingvillage.org.uk/node/126.html	(from http://www.wingvillage.org.uk/news)
12:22:05	12376/12376	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:04%20GMT	http://www.wingvillage.org.uk/taxonomy/term/10	www.wingvillage.org.uk/taxonomy/term/10.html	(from http://www.wingvillage.org.uk/news)
12:22:05	13759/13759	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:05%20GMT	http://www.wingvillage.org.uk/node/124	www.wingvillage.org.uk/node/124.html	(from http://www.wingvillage.org.uk/news)
12:22:06	14046/14046	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:05%20GMT	http://www.wingvillage.org.uk/node/123	www.wingvillage.org.uk/node/123.html	(from http://www.wingvillage.org.uk/news)
12:22:07	11531/11531	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:06%20GMT	http://www.wingvillage.org.uk/node/122	www.wingvillage.org.uk/node/122.html	(from http://www.wingvillage.org.uk/news)
12:22:07	12914/12914	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:06%20GMT	http://www.wingvillage.org.uk/taxonomy/term/8	www.wingvillage.org.uk/taxonomy/term/8.html	(from http://www.wingvillage.org.uk/news)
12:22:08	11893/11893	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:07%20GMT	http://www.wingvillage.org.uk/node/92	www.wingvillage.org.uk/node/92.html	(from http://www.wingvillage.org.uk/news)
12:22:08	11941/11941	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:07%20GMT	http://www.wingvillage.org.uk/taxonomy/term/6	www.wingvillage.org.uk/taxonomy/term/6.html	(from http://www.wingvillage.org.uk/news)
12:22:09	12792/12792	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:08%20GMT	http://www.wingvillage.org.uk/taxonomy/term/1	www.wingvillage.org.uk/taxonomy/term/1.html	(from http://www.wingvillage.org.uk/news)
12:22:09	15997/15997	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:08%20GMT	http://www.wingvillage.org.uk/node/64?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/643258.html	(from http://www.wingvillage.org.uk/news)
12:22:10	17244/17244	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:09%20GMT	http://www.wingvillage.org.uk/node/152?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1523258.html	(from http://www.wingvillage.org.uk/news)
12:22:11	16586/16586	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:10%20GMT	http://www.wingvillage.org.uk/node/154?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1543258.html	(from http://www.wingvillage.org.uk/news)
12:22:11	16622/16622	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:10%20GMT	http://www.wingvillage.org.uk/node/102?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1023258.html	(from http://www.wingvillage.org.uk/news)
12:22:12	17902/17902	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:11%20GMT	http://www.wingvillage.org.uk/node/141?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1413258.html	(from http://www.wingvillage.org.uk/news)
12:22:13	16262/16262	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:12%20GMT	http://www.wingvillage.org.uk/node/99?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/993258.html	(from http://www.wingvillage.org.uk/news)
12:22:14	15915/15915	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:13%20GMT	http://www.wingvillage.org.uk/node/67?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/673258.html	(from http://www.wingvillage.org.uk/news)
12:22:14	16341/16341	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:13%20GMT	http://www.wingvillage.org.uk/node/81?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/813258.html	(from http://www.wingvillage.org.uk/news)
12:22:15	16385/16385	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:14%20GMT	http://www.wingvillage.org.uk/node/161?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1613258.html	(from http://www.wingvillage.org.uk/news)
12:22:15	108501/108501	---M--	200	added ('OK')	image/jpeg	etag:%22bc82a2-1a7d5-4916b864464c0%22	http://www.wingvillage.org.uk/sites/default/files/jg/JG-Graphic-thumb.jpg	www.wingvillage.org.uk/sites/default/files/jg/JG-Graphic-thumb.jpg	(from http://www.wingvillage.org.uk/news)
12:22:16	17010/17010	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:15%20GMT	http://www.wingvillage.org.uk/node/111?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1113258.html	(from http://www.wingvillage.org.uk/news)
12:22:16	16372/16372	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:15%20GMT	http://www.wingvillage.org.uk/node/151?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1513258.html	(from http://www.wingvillage.org.uk/news)
12:22:17	16377/16377	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:16%20GMT	http://www.wingvillage.org.uk/node/136?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1363258.html	(from http://www.wingvillage.org.uk/news)
12:22:18	16830/16830	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:17%20GMT	http://www.wingvillage.org.uk/node/130?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1303258.html	(from http://www.wingvillage.org.uk/news)
12:22:18	17831/17831	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:17%20GMT	http://www.wingvillage.org.uk/node/137?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1373258.html	(from http://www.wingvillage.org.uk/news)
12:22:19	17076/17076	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:18%20GMT	http://www.wingvillage.org.uk/node/119?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1193258.html	(from http://www.wingvillage.org.uk/news)
12:22:19	16224/16224	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:19%20GMT	http://www.wingvillage.org.uk/node/86?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/863258.html	(from http://www.wingvillage.org.uk/news)
12:22:20	16668/16668	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:19%20GMT	http://www.wingvillage.org.uk/node/97?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/973258.html	(from http://www.wingvillage.org.uk/news)
12:22:21	18066/18066	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:20%20GMT	http://www.wingvillage.org.uk/node/147?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1473258.html	(from http://www.wingvillage.org.uk/news)
12:22:21	17671/17671	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:20%20GMT	http://www.wingvillage.org.uk/node/134?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1343258.html	(from http://www.wingvillage.org.uk/news)
12:22:22	16350/16350	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:21%20GMT	http://www.wingvillage.org.uk/node/146?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1463258.html	(from http://www.wingvillage.org.uk/news)
12:22:23	16217/16217	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:22%20GMT	http://www.wingvillage.org.uk/node/98?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/983258.html	(from http://www.wingvillage.org.uk/news)
12:22:23	16332/16332	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:22%20GMT	http://www.wingvillage.org.uk/node/101?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1013258.html	(from http://www.wingvillage.org.uk/news)
12:22:24	16734/16734	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:23%20GMT	http://www.wingvillage.org.uk/node/89?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/893258.html	(from http://www.wingvillage.org.uk/news)
12:22:25	18361/18361	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:24%20GMT	http://www.wingvillage.org.uk/node/80?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/803258.html	(from http://www.wingvillage.org.uk/news)
12:22:26	19127/19127	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:24%20GMT	http://www.wingvillage.org.uk/node/109?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1093258.html	(from http://www.wingvillage.org.uk/news)
12:22:27	19224/19224	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:26%20GMT	http://www.wingvillage.org.uk/node/133?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1333258.html	(from http://www.wingvillage.org.uk/news)
12:22:28	20345/20345	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:26%20GMT	http://www.wingvillage.org.uk/node/156?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1563258.html	(from http://www.wingvillage.org.uk/news)
12:22:28	18148/18148	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:27%20GMT	http://www.wingvillage.org.uk/node/129?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1293258.html	(from http://www.wingvillage.org.uk/news)
12:22:29	18406/18406	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:28%20GMT	http://www.wingvillage.org.uk/node/117?page=1	www.wingvillage.org.uk/node/1172679.html	(from http://www.wingvillage.org.uk/news)
12:22:30	18528/18528	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:29%20GMT	http://www.wingvillage.org.uk/node/143?page=1	www.wingvillage.org.uk/node/1432679.html	(from http://www.wingvillage.org.uk/news)
12:22:30	19711/19711	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:29%20GMT	http://www.wingvillage.org.uk/node/112?page=1	www.wingvillage.org.uk/node/1122679.html	(from http://www.wingvillage.org.uk/news)
12:22:31	19142/19142	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:30%20GMT	http://www.wingvillage.org.uk/node/139?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1393258.html	(from http://www.wingvillage.org.uk/news)
12:22:32	19218/19218	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:31%20GMT	http://www.wingvillage.org.uk/node/94?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/943258.html	(from http://www.wingvillage.org.uk/news)
12:22:32	18360/18360	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:31%20GMT	http://www.wingvillage.org.uk/node/103?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1033258.html	(from http://www.wingvillage.org.uk/news)
12:22:33	19067/19067	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:32%20GMT	http://www.wingvillage.org.uk/node/118?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1183258.html	(from http://www.wingvillage.org.uk/news)
12:22:34	18623/18623	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:33%20GMT	http://www.wingvillage.org.uk/node/115?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1153258.html	(from http://www.wingvillage.org.uk/news)
12:22:34	20101/20101	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:33%20GMT	http://www.wingvillage.org.uk/node/120?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1203258.html	(from http://www.wingvillage.org.uk/news)
12:22:35	18261/18261	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:34%20GMT	http://www.wingvillage.org.uk/node/157?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1573258.html	(from http://www.wingvillage.org.uk/news)
12:22:35	16052/16052	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:35%20GMT	http://www.wingvillage.org.uk/node/62?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/623258.html	(from http://www.wingvillage.org.uk/news)
12:22:36	18230/18230	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:35%20GMT	http://www.wingvillage.org.uk/node/153?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1533258.html	(from http://www.wingvillage.org.uk/news)
12:22:37	16973/16973	---MC-	200	added ('OK')	text/html	date:Sun,%2002%20Feb%202014%2012:22:36%20GMT	http://www.wingvillage.org.uk/node/159?page=1&%24Version=1&%24Path=/	www.wingvillage.org.uk/node/1593258.html	(from http://www.wingvillage.org.uk/news)
